date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:19	13073/13073	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:17%20GMT	http://mediaget.com/news/45-update-mediaget-201577?lang=my	D:/2/mediaget.com/news/45-update-mediaget-2015775e26.html	(from http://mediaget.com/news/45-update-mediaget-201577)
16:56:19	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.387.delayed	(from http://mediaget.com/news/45-update-mediaget-201577)
16:56:20	13048/13048	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:18%20GMT	http://mediaget.com/news/45-update-mediaget-201577?lang=cn	D:/2/mediaget.com/news/45-update-mediaget-201577db38.html	(from http://mediaget.com/news/45-update-mediaget-201577)
16:56:20	13232/13232	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:18%20GMT	http://mediaget.com/news/45-update-mediaget-201577?lang=bg	D:/2/mediaget.com/news/45-update-mediaget-2015771f03.html	(from http://mediaget.com/news/45-update-mediaget-201577)
16:56:21	14171/14171	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:19%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=ru	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac2139.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:21	13627/13627	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:19%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=en	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac9ed2.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:22	13322/13322	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:20%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=es	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-macc69a.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:22	13360/13360	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:20%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=it	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-maccf53.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:23	13370/13370	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:21%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=fr	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mace68f.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:23	13278/13278	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:21%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=de	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac3322.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:24	13385/13385	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:22%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=cz	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac2fa9.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:25	13339/13339	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:22%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=ae	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mace0cd.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:25	13229/13229	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:23%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=tr	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac2296.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:26	13243/13243	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:24%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=pt	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac923c.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:27	13198/13198	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:25%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=my	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac5e26.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:27	13173/13173	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:25%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=cn	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-macdb38.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:27	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.395.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:28	13357/13357	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:27%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=bg	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac1f03.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac)
16:56:29	14555/14555	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:27%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=ru	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android2139.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:30	14027/14027	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:27%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=en	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android9ed2.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:30	13722/13722	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:28%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=es	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-androidc69a.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:31	13760/13760	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:29%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=it	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-androidcf53.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:31	13770/13770	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:29%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=fr	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-androide68f.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:32	13678/13678	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:30%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=de	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android3322.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:32	13785/13785	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:30%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=cz	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android2fa9.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:33	13739/13739	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:31%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=ae	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-androide0cd.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:34	13629/13629	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:31%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=tr	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android2296.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:34	13643/13643	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:32%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=pt	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android923c.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:35	13598/13598	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:33%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=my	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android5e26.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.3a3.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:35	13573/13573	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:33%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=cn	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-androiddb38.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:36	13757/13757	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:34%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=bg	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android1f03.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android)
16:56:36	14348/14348	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:35%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=ru	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo2139.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:37	13801/13801	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:35%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=en	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo9ed2.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:38	13496/13496	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:36%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=es	D:/2/mediaget.com/news/49-mediaget-201-vydn-doloc69a.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:38	13534/13534	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:36%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=it	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolocf53.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:39	13544/13544	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:37%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=fr	D:/2/mediaget.com/news/49-mediaget-201-vydn-doloe68f.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:39	13452/13452	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:37%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=de	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo3322.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:40	13559/13559	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:38%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=cz	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo2fa9.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:40	13513/13513	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:38%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=ae	D:/2/mediaget.com/news/49-mediaget-201-vydn-doloe0cd.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:41	13403/13403	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:39%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=tr	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo2296.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:41	13417/13417	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:39%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=pt	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo923c.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:42	13372/13372	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:40%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=my	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo5e26.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:42	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.3b1.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:42	13347/13347	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:40%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=cn	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolodb38.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:43	13531/13531	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:41%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=bg	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo1f03.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo)
16:56:43	13812/13812	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:41%20GMT	http://mediaget.com/news/50-mediaget-20?lang=ru	D:/2/mediaget.com/news/50-mediaget-202139.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:44	13254/13254	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:42%20GMT	http://mediaget.com/news/50-mediaget-20?lang=en	D:/2/mediaget.com/news/50-mediaget-209ed2.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:44	12949/12949	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:43%20GMT	http://mediaget.com/news/50-mediaget-20?lang=es	D:/2/mediaget.com/news/50-mediaget-20c69a.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:45	12987/12987	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:43%20GMT	http://mediaget.com/news/50-mediaget-20?lang=it	D:/2/mediaget.com/news/50-mediaget-20cf53.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:45	12997/12997	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:43%20GMT	http://mediaget.com/news/50-mediaget-20?lang=fr	D:/2/mediaget.com/news/50-mediaget-20e68f.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:46	12905/12905	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:44%20GMT	http://mediaget.com/news/50-mediaget-20?lang=de	D:/2/mediaget.com/news/50-mediaget-203322.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:46	13012/13012	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:44%20GMT	http://mediaget.com/news/50-mediaget-20?lang=cz	D:/2/mediaget.com/news/50-mediaget-202fa9.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:47	12966/12966	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:45%20GMT	http://mediaget.com/news/50-mediaget-20?lang=ae	D:/2/mediaget.com/news/50-mediaget-20e0cd.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:47	12856/12856	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:45%20GMT	http://mediaget.com/news/50-mediaget-20?lang=tr	D:/2/mediaget.com/news/50-mediaget-202296.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:48	12870/12870	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:46%20GMT	http://mediaget.com/news/50-mediaget-20?lang=pt	D:/2/mediaget.com/news/50-mediaget-20923c.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:48	12825/12825	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:47%20GMT	http://mediaget.com/news/50-mediaget-20?lang=my	D:/2/mediaget.com/news/50-mediaget-205e26.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:49	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.3bf.delayed	(from http://mediaget.com/news/50-mediaget-20)
16:56:49	12800/12800	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:47%20GMT	http://mediaget.com/news/50-mediaget-20?lang=cn	D:/2/mediaget.com/news/50-mediaget-20db38.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:49	12984/12984	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:48%20GMT	http://mediaget.com/news/50-mediaget-20?lang=bg	D:/2/mediaget.com/news/50-mediaget-201f03.html	(from http://mediaget.com/news/50-mediaget-20)
16:56:50	14461/14461	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:48%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=ru	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design2139.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:51	13919/13919	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:48%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=en	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design9ed2.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:51	13614/13614	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:49%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=es	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-designc69a.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:52	13652/13652	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:50%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=it	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-designcf53.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:52	13662/13662	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:50%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=fr	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-designe68f.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:53	13570/13570	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:51%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=de	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design3322.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:53	13677/13677	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:51%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=cz	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design2fa9.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:54	13631/13631	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:52%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=ae	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-designe0cd.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:54	13521/13521	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:52%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=tr	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design2296.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:55	13535/13535	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:53%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=pt	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design923c.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:55	13490/13490	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:53%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=my	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design5e26.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:56	13465/13465	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:54%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=cn	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-designdb38.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:56	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.3cd.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:56	13649/13649	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:55%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=bg	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design1f03.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design)
16:56:57	14108/14108	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:55%20GMT	http://mediaget.com/news/52-update-112077?lang=ru	D:/2/mediaget.com/news/52-update-1120772139.html	(from http://mediaget.com/news/52-update-112077)
16:56:57	13552/13552	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:56%20GMT	http://mediaget.com/news/52-update-112077?lang=en	D:/2/mediaget.com/news/52-update-1120779ed2.html	(from http://mediaget.com/news/52-update-112077)
16:56:58	13247/13247	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:56%20GMT	http://mediaget.com/news/52-update-112077?lang=es	D:/2/mediaget.com/news/52-update-112077c69a.html	(from http://mediaget.com/news/52-update-112077)
16:56:58	13285/13285	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:57%20GMT	http://mediaget.com/news/52-update-112077?lang=it	D:/2/mediaget.com/news/52-update-112077cf53.html	(from http://mediaget.com/news/52-update-112077)
16:56:59	13295/13295	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:57%20GMT	http://mediaget.com/news/52-update-112077?lang=fr	D:/2/mediaget.com/news/52-update-112077e68f.html	(from http://mediaget.com/news/52-update-112077)
16:56:59	13203/13203	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:57%20GMT	http://mediaget.com/news/52-update-112077?lang=de	D:/2/mediaget.com/news/52-update-1120773322.html	(from http://mediaget.com/news/52-update-112077)
16:57:00	13310/13310	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:58%20GMT	http://mediaget.com/news/52-update-112077?lang=cz	D:/2/mediaget.com/news/52-update-1120772fa9.html	(from http://mediaget.com/news/52-update-112077)
16:57:00	13264/13264	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:58%20GMT	http://mediaget.com/news/52-update-112077?lang=ae	D:/2/mediaget.com/news/52-update-112077e0cd.html	(from http://mediaget.com/news/52-update-112077)
16:57:01	13154/13154	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:59%20GMT	http://mediaget.com/news/52-update-112077?lang=tr	D:/2/mediaget.com/news/52-update-1120772296.html	(from http://mediaget.com/news/52-update-112077)
16:57:01	13168/13168	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:56:59%20GMT	http://mediaget.com/news/52-update-112077?lang=pt	D:/2/mediaget.com/news/52-update-112077923c.html	(from http://mediaget.com/news/52-update-112077)
16:57:02	13123/13123	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:57:00%20GMT	http://mediaget.com/news/52-update-112077?lang=my	D:/2/mediaget.com/news/52-update-1120775e26.html	(from http://mediaget.com/news/52-update-112077)
16:57:02	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.3db.delayed	(from http://mediaget.com/news/52-update-112077)
16:57:02	13098/13098	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:57:00%20GMT	http://mediaget.com/news/52-update-112077?lang=cn	D:/2/mediaget.com/news/52-update-112077db38.html	(from http://mediaget.com/news/52-update-112077)
16:57:03	13282/13282	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:57:01%20GMT	http://mediaget.com/news/52-update-112077?lang=bg	D:/2/mediaget.com/news/52-update-1120771f03.html	(from http://mediaget.com/news/52-update-112077)
16:57:04	32359/32359	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:57:01%20GMT	http://mediaget.com/news/112-selamat-kembali?lang=ru	D:/2/mediaget.com/news/112-selamat-kembali2139.html	(from http://mediaget.com/news/112-selamat-kembali)
16:57:05	31806/31806	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:57:02%20GMT	http://mediaget.com/news/112-selamat-kembali?lang=en	D:/2/mediaget.com/news/112-selamat-kembali9ed2.html	(from http://mediaget.com/news/112-selamat-kembali)
16:57:06	31501/31501	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:57:02%20GMT	http://mediaget.com/news/112-selamat-kembali?lang=es	D:/2/mediaget.com/news/112-selamat-kembalic69a.html	(from http://mediaget.com/news/112-selamat-kembali)
16:57:07	31539/31539	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:57:03%20GMT	http://mediaget.com/news/112-selamat-kembali?lang=it	D:/2/mediaget.com/news/112-selamat-kembalicf53.html	(from http://mediaget.com/news/112-selamat-kembali)
